algorithm,scenario,action_dim,action_l2_max,action_l2_mean,action_l2_min,action_l2_total,action_mean_max,action_mean_mean,action_mean_min,action_mean_total,agent,agent_index,agent_steps,battery_capacity_fade_ratio,battery_charge_total_kwh,battery_discharge_total_kwh,battery_equivalent_full_cycles,battery_throughput_total_kwh,carbon_emissions_baseline_kgco2,carbon_emissions_control_kgco2,carbon_emissions_delta_kgco2,carbon_emissions_max,carbon_emissions_mean,carbon_emissions_min,carbon_emissions_ratio_to_baseline,carbon_emissions_total,electrical_service_violation_time_step_count,electrical_service_violation_total_kwh,electricity_cost_baseline_eur,electricity_cost_control_eur,electricity_cost_delta_eur,electricity_cost_max,electricity_cost_mean,electricity_cost_min,electricity_cost_ratio_to_baseline,electricity_cost_total,equity_relative_benefit_percent,ev_charge_total_kwh,ev_departure_count,ev_departure_met_count,ev_departure_soc_deficit_mean,ev_departure_success_rate,ev_departure_within_tolerance_count,ev_departure_within_tolerance_rate,ev_v2g_export_total_kwh,grid_export_baseline_kwh,grid_export_control_kwh,grid_export_daily_average_baseline_kwh,grid_export_daily_average_control_kwh,grid_export_daily_average_delta_kwh,grid_export_delta_kwh,grid_export_max,grid_export_mean,grid_export_min,grid_export_ratio_to_baseline,grid_export_total,grid_import_baseline_kwh,grid_import_control_kwh,grid_import_daily_average_baseline_kwh,grid_import_daily_average_control_kwh,grid_import_daily_average_delta_kwh,grid_import_delta_kwh,grid_import_max,grid_import_mean,grid_import_min,grid_import_minus_export_control_kwh,grid_import_ratio_to_baseline,grid_import_total,grid_role_control,individual_reward_max,individual_reward_mean,individual_reward_min,individual_reward_total,net_electricity_consumption_max,net_electricity_consumption_mean,net_electricity_consumption_min,net_electricity_consumption_total,net_exchange_baseline_kwh,net_exchange_control_kwh,net_exchange_delta_kwh,net_exchange_ratio_to_baseline,observation_dim,observation_l2_max,observation_l2_mean,observation_l2_min,observation_l2_total,observation_mean_max,observation_mean_mean,observation_mean_min,observation_mean_total,phase_imbalance_ratio_average,pv_export_daily_average_kwh,pv_export_total_kwh,pv_generation_daily_average_kwh,pv_generation_total_kwh,pv_self_consumption_ratio,team_reward_max,team_reward_mean,team_reward_min,team_reward_total
MATD3,E2,44,5.000191071883268,4.429125341767402,3.041463785175372,460.6290355438098,0.5237207315354184,0.4210516795380875,0.2608295061879537,43.7893746719611,Building_7,6,104,1.1109469755911789e-06,523.6122240451477,0.0,0.2660631219741604,523.6122240451477,81807.26752018444,91954.8555799853,10147.588059800866,14.741594314575195,4.050475404812739,0.0,1.1240426231972256,421.2494421005249,0.0,0.0,31705.851334236897,38897.876362536364,7192.025028299468,9.936497688293455,-1.2830173854644482,-78.27924346923828,1.2268358907156456,-133.4338080883026,-22.68358907156456,17457.822829430923,7786.0,3265.0,0.3172780487198229,0.4193424094528641,144.0,0.0184947341381967,2943.334466118365,1925670.1087745428,1924247.676911123,5276.410847195916,5272.513328675301,-3.897518520615719,-1422.4318634197116,183.7556304931641,9.420783116267277,0.0,0.9992613314934172,979.7614440917968,106309.10091785342,119924.74738021196,291.29106313831284,328.5984629666728,37.30739982835996,13615.646462358534,18.660245895385746,5.127183962326783,0.0,-1804322.9295309111,1.1280760193135255,533.2271320819855,net_exporter,0.0034075134899467,-0.548490575355782,-0.9244996905326844,-57.04301983700134,18.660245895385746,-4.293599153940495,-183.7556304931641,-446.5343120098114,-1819361.0078566892,-1804322.9295309111,15038.078325778246,0.9917344176000046,327,9.30393733438125,3.833953691717484,2.836497956240742,398.7311839386184,0.3204008044392774,0.064767386911883,0.0393613318150693,6.735808238835835,0.0638700315003445,5272.497052049695,1924241.73662097,5461.700587381629,1993293.143536487,0.0346418724909705,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,19,3.4641016151377544,3.04942131032359,1.6342621590309747,317.13981627365337,0.3143097973967853,0.156388326514105,0.0526315789473684,16.264385957466928,Building_8,7,104,5.180825980298289e-07,0.0,169.09834671020508,0.1406808208903536,169.09834671020508,64170.653059066855,62266.56218398362,-1904.0908750832316,68.9165267944336,8.037683583222902,0.0,0.9703276999015332,835.9190926551819,0.0,0.0,-29220.342152103163,-31171.31619449007,-1950.974042386908,37.16227340698242,4.930198307220753,0.0,1.0667676659031349,512.7406239509583,,3839.3417687695473,3726.0,1099.0,0.4153532698471667,0.2949543746645195,48.0,0.0128824476650563,6462.487257473171,4931206.452826977,4931509.075898409,13511.697096454784,13512.526295417492,0.8291989627092965,302.62307143211365,0.0,0.0,0.0,1.0000613689721425,0.0,84055.47210544534,81565.87086919136,230.31525636838543,223.4936523416592,-6.821604026726275,-2489.601236253977,87.2361068725586,10.17428265626614,0.0,-4849943.2050292175,0.9703814496082916,1058.1253962516785,net_exporter,0.0140737881883978,-0.5692612100661231,-0.9015374183654784,-59.2031658468768,87.2361068725586,10.17428265626614,0.0,1058.1253962516785,-4847150.980721531,-4849943.2050292175,-2792.2243076860905,1.0005760547420106,152,6.448306722981996,3.6626246140689207,2.82825165466116,380.91295986316777,0.341875975699194,0.1179163415660323,0.0841471957102898,12.263299522867364,0.1433280031403534,13511.286523112778,4931056.610664368,13651.35586672918,4982176.084861703,0.0102604711930318,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,12,2.6457513110645907,2.3421555211838494,1.268688200725391,243.58417420312037,0.4166666666666667,0.2698574425825754,0.0833333333333333,28.06517402858784,Building_9,8,104,5.244037609692395e-07,0.0,38.87544536590576,0.1408530629199484,38.87544536590576,21464.354979154497,22021.59855979681,557.2435806423127,1.9360077381134035,0.8020683893790612,0.0,1.0259613476008709,83.41511249542236,0.0,0.0,8.540559228199683,312.354694635634,303.81413540743426,1.304956316947937,-0.1191278707522612,-10.965814590454102,36.573096244597686,-12.389298558235168,-3557.3096244597687,3373.1118268873543,1847.0,942.0,0.2784886046062568,0.5100162425554954,40.0,0.0216567406605305,1205.4518980681896,1076906.894991815,1075482.9613813758,2950.76669480575,2946.8650614400067,-3.901633365743032,-1423.9336104393003,25.74156379699707,1.5487407537607043,0.0,0.9986777560650216,161.06903839111328,27916.52883064747,28621.37929272652,76.49237263791977,78.4236902643494,1.9313176264296328,704.8504620790482,2.4506425857543945,1.0152764045275176,0.0,-1046861.5820886492,1.0252484994232252,105.58874607086182,net_exporter,0.0045564887113869,-0.4741461436541823,-0.7164256572723389,-49.31119894003496,2.4506425857543945,-0.5334643492331872,-25.74156379699707,-55.480292320251465,-1048990.3661611676,-1046861.5820886492,2128.7840725183487,0.9979706352496748,103,4.759042130425085,3.673942966331413,3.0403954572875094,382.09006849846696,0.2766531390612418,0.1640988361894346,0.1300724650610168,17.066278963701205,1.0340533049128031,2946.6389049834447,1075400.4236979163,2998.993238063628,1094507.573841638,0.0174573028093875,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,8,2.6457513110645907,2.4365724806963,0.8878495676041593,253.4035379924152,0.625,0.3071043552615894,-0.0902100773528218,31.938852947205305,Building_10,9,104,5.815762564030512e-07,0.0,662.9605941772461,0.1408756043725554,662.9605941772461,401161.28657262906,408750.3489848077,7589.062412178668,40.80316925048828,11.9325573352667,0.0,1.018917733754961,1240.9859628677368,0.0,0.0,253042.6543115182,258269.98933006625,5227.3350185480085,27.50317001342773,-0.473283263353201,-164.23492431640625,1.0206579204315205,-49.22145938873291,-2.0657920431520176,15170.41975074634,1298.0,848.0,0.244583200421886,0.6533127889060092,16.0,0.012326656394453,3205.400641188025,2986503.1617366374,2985540.0482634604,8183.134590898425,8180.495622596535,-2.638968301889137,-963.1134731769562,385.5312194824219,19.99163114107572,0.0,0.9996775113164064,2079.129638671875,532716.1705421805,543055.1147777438,1459.6629858445408,1487.992094379022,28.329108534480955,10338.944235563278,51.64957809448242,15.104502311119669,0.0,-2442484.9334857166,1.0194079789713173,1570.8682403564453,net_exporter,0.0060641299933195,-0.6298301904104077,-0.9019150137901306,-65.5023398026824,51.64957809448242,-4.887128829956055,-385.5312194824219,-508.2613983154297,-2453786.991194457,-2442484.9334857166,11302.057708740234,0.9953940347107152,75,5.34862890509918,3.5478160627140527,2.95471494954694,368.9728705222615,0.4744661718797989,0.2139205425878168,0.1762305047267522,22.247736429132956,0.0817354888387265,8178.880866868704,2984950.7297042906,9619.92756907753,3510872.73239792,0.1497980823515712,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,5,2.0,1.6693609956626878,0.852620136760308,173.61354354891952,0.6,0.3240507829647798,-0.2,33.7012814283371,Building_11,10,104,5.189144086139375e-07,0.0,532.7440643310547,0.1401220579513558,532.7440643310547,431394.0675174002,429545.753513813,-1848.3140035871768,235.7203521728516,34.003373916332535,0.0,0.9957154858104008,3536.350887298584,0.0,0.0,162161.25184999764,159882.20890891706,-2279.042941080581,144.9607696533203,22.09114404825064,0.0,0.9859458229689252,2297.4789810180664,1.405417703107485,0.0,983.0,0.0,0.5881233162376144,0.0,0.0,0.0,2209.094816119643,10184828.386707306,10185184.089122772,27906.825126267307,27907.799764693063,0.9746384257553838,355.7024154663086,0.0,0.0,0.0,1.0000349247333349,0.0,558624.2690191269,556238.1322546005,1530.6521813516435,1524.1140739936538,-6.538107357989818,-2386.136764526367,298.38018798828125,43.04224432431735,0.0,-9628945.956868172,0.9957285479760554,4476.393409729004,net_exporter,0.0106522757560014,-0.671125226528742,-0.9158199429512024,-69.79702355898917,298.38018798828125,43.04224432431735,0.0,4476.393409729004,-9626204.11768818,-9628945.956868172,-2741.839179992676,1.0002848307750876,54,4.622252254152099,3.6109641593792383,3.1319661091811475,375.5402725754408,0.487244149179835,0.2946073131216469,0.239674755421124,30.639160564651284,0.0484932826148419,27906.825126267307,10184828.386707306,28769.501526072123,10499669.327786071,0.0299857958617399,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,5,2.23606797749979,1.8195689201716136,1.1875024076633516,189.23516769784783,0.6,0.1219752684235572,-0.2,12.685427916049957,Building_12,11,104,5.269827044109456e-07,0.0,1223.2149353027344,0.140728823665754,1223.2149353027344,1020725.8698688584,1018562.3810565472,-2163.488812311087,169.96710205078125,70.94652579380916,0.0,0.9978804408939012,7378.438682556152,0.0,0.0,667531.305058519,665477.6965967282,-2053.6084617908346,114.54827880859376,36.11610618004432,-281.41802978515625,0.9969235772970816,3756.0750427246094,0.3076422702918487,0.0,960.0,0.0,0.5938130713484805,0.0,0.0,0.0,2431.2098674811423,3734392.442206934,3735252.044715479,10232.380250367214,10234.735594608002,2.3553442407898304,859.6025085449219,660.6112060546875,25.408123309795677,0.0,1.0002301853706723,2642.44482421875,1322878.9857231977,1320084.164479911,3624.739771361656,3617.08185266787,-7.6579186937855,-2794.821243286133,215.14822387695312,89.8057265648475,0.0,-2415167.880235568,0.9978873190416898,9339.79556274414,net_exporter,-0.0331549867987632,-0.651785627580606,-0.9404021501541138,-67.78570526838303,215.14822387695312,64.39760325505183,-660.6112060546875,6697.350738525391,-2411513.4564837366,-2415167.880235568,-3654.423751831055,1.001515406742602,54,4.524983642771089,3.573897607715149,3.164687133755082,371.6853512023755,0.4751217769164788,0.2957686914134816,0.2407265880651641,30.75994390700209,0.0239895706744754,10232.380250367214,3734392.442206934,12113.77310631373,4421022.443258415,0.1553102274109732,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,13,3.0,2.475898332129838,1.2777696306412625,257.49342654150314,0.6923076923076923,0.4017115036444464,0.083874768935717,41.777996379022426,Building_13,12,104,1.146974097398403e-06,144.7477612906223,0.0344802547178915,0.2661438263701106,144.78224154534018,21672.751771954267,23186.95488440245,1514.2031124481873,2.2036008834838867,0.5825995072865715,0.0,1.0698666753710366,60.59034875780344,0.0,0.0,7081.675828609979,8052.684323439561,971.0084948295817,1.4853261709213257,0.0303698591171548,-7.431314468383789,1.13711563736181,3.1584653481841087,-13.711563736181004,3249.822793824598,2018.0,934.0,0.2935795091172865,0.4628344895936571,48.0,0.0237859266600594,1360.1455741077662,641463.5841431171,641443.3167015715,1757.635120383013,1757.5795868064522,-0.0555335765606478,-20.26744154561311,17.44454574584961,0.8505433339339036,0.0,0.9999684043770424,88.45650672912598,28632.24543121271,30646.373937368397,78.45346390559482,83.97225419532383,5.518790289729014,2014.1285061556848,2.789368152618408,0.7374677133674805,0.0,-610796.9427642031,1.0703447625508278,76.69664219021797,net_exporter,0.0093405544757843,-0.4929664848381295,-0.8297232985496521,-51.26851442316547,2.789368152618408,-0.1130756205664231,-17.44454574584961,-11.759864538908005,-612831.3387119044,-610796.9427642031,2034.3959477012977,0.9966803330391404,110,5.752512753771066,3.611125638178957,2.996458813274298,375.5570663706116,0.3553892010740474,0.1495768518759751,0.119635764806144,15.555992595101417,0.493649553686016,1757.33130025254,641352.7024546666,1832.289076624702,668709.1675898235,0.0409093615895167,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,6,2.449489742783178,2.076151356187467,0.901058927705743,215.91974104349651,0.3333333333333333,0.1100737809036404,-0.5,11.447673213978607,Building_14,13,104,5.088302150318363e-07,0.0,64.33050727844238,0.1404596228786951,64.33050727844238,15594.723702326415,22563.85418951139,6969.130487184972,8.057283401489258,1.1414662954898982,0.0,1.446890282906732,118.7124947309494,0.0,0.0,-54085.56032357905,-49665.5554039627,4420.004919616345,4.3447771072387695,0.7171846920481095,0.0,0.9182775422280426,74.58720797300339,,11980.249707240611,1192.0,876.0,0.1876301236631551,0.7348993288590604,21.0,0.0176174496644295,2337.8091843277216,4314388.819163322,4314024.453693748,11821.592837072696,11820.594461542409,-0.9983755302886492,-364.3654695749283,0.0,0.0,0.0,0.9999155464458936,0.0,20116.07917279005,29329.82816249132,55.11883778364668,80.36486766751818,25.246029883871504,9213.748989701273,10.199092864990234,1.4448940375676522,0.0,-4284694.625531256,1.458029067720325,150.26897990703583,net_exporter,-0.0331549867987632,-0.4931476290982503,-0.8190062046051025,-51.28735342621803,10.199092864990234,1.4448940375676522,0.0,150.26897990703583,-4294272.739990532,-4284694.625531256,9578.1144592762,0.997769560752376,61,4.426126937355794,3.501403379258846,3.0346099926325687,364.14595144292,0.4154121719766408,0.251967083096343,0.2110924141015857,26.204576642019678,0.9987997668335684,11819.106296829365,4313481.335580349,11843.77489266223,4322484.345201186,0.0020828322098683,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,10,2.6457513110645907,2.2742672973557627,1.1624076859083636,236.5237989249993,0.5,0.2304721613916067,0.1,23.9691047847271,Building_15,14,104,5.046497911962433e-07,0.0,140.2913589477539,0.1402913589477539,140.2913589477539,71406.91578323755,71542.5914767636,135.67569352604914,16.269357681274414,6.453255323263315,0.0,1.0019000357603725,671.1385536193848,0.0,0.0,17182.92792015451,17016.926936044772,-166.00098410973806,10.966279029846191,4.263580647798685,-2.026830673217773,0.9903391910341992,443.4123873710632,0.9660808965800828,1532.848994847387,1535.0,388.0,0.4186315956289079,0.2527687296416938,18.0,0.0117263843648208,1312.3887479305267,2378527.124789715,2378627.1091196835,6517.256649726357,6517.530610671584,0.2739609452276037,99.98432996869089,4.757858276367188,0.2023578790517953,0.0,1.0000420362370168,21.04521942138672,92971.13532614894,93151.29296218044,254.7445196743435,255.2381585902878,0.493638915944309,180.15763603150845,20.59412384033203,8.168677440056435,0.0,-2285475.816157503,1.0019377803164338,849.5424537658691,net_exporter,0.0055909301154315,-0.5752100716031586,-0.8875288367271423,-59.8218474467285,20.59412384033203,7.966319561004639,-4.757858276367188,828.4972343444824,-2285555.989463566,-2285475.816157503,80.17330606281757,0.999964921749267,89,5.38438352907349,3.545599444735736,2.9029036082083897,368.74234225251655,0.4113743889535291,0.1817443294249006,0.1454077080378066,18.901410260189667,0.1632564573917012,6517.126073237028,2378479.469811797,6675.00263135042,2436097.8353332635,0.023651909494671,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,13,2.449489742783178,2.091726561773524,0.991108019803702,217.53956242444653,0.3437897070096089,0.2293222577548062,0.1309932871506764,23.84951480649985,Building_16,15,104,5.172229052636968e-07,0.0,454.91090393066406,0.1402314747011911,454.91090393066406,299023.4373991058,305103.08175483346,6079.644355727651,81.47310638427734,21.15637008043436,0.0,1.0203316649979284,2200.2624883651733,0.0,0.0,177692.4682009932,181776.69547391243,4084.2272729192337,54.91653823852539,14.124881946123564,0.0,1.0229848080465596,1468.9877223968506,-2.298480804655965,8864.235897751525,2133.0,785.0,0.3419608893563014,0.3680262541022034,15.0,0.0070323488045007,0.0,2357293.22099483,2357042.534101963,6459.07492908733,6458.388037269907,-0.6868918174232356,-250.68689286708832,0.0,0.0,0.0,0.9998936547686836,0.0,385918.8094424009,394077.4505123198,1057.432518166186,1079.787511393501,22.35499322731509,8158.641069918871,103.13050842285156,26.78021379617544,0.0,-1962965.0835896432,1.0211408225520466,2785.142234802246,net_exporter,0.0102074975147843,-0.6404015378614601,-0.9388089179992676,-66.60175993759185,103.13050842285156,26.78021379617544,0.0,2785.142234802246,-1971374.4115524287,-1962965.0835896432,8409.32796278596,0.9957342816699322,110,6.221075524362474,3.5233602175847945,2.814888836513941,366.4294626288186,0.4376785594277677,0.1511328952840115,0.1127229090944855,15.7178211095372,0.0734813994650572,6457.368125907253,2356670.308950901,6940.527530686089,2533003.36005331,0.0696142191847303,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E2,13,3.0,2.165160471651953,1.221695637156336,225.17668905180315,0.3846153846153846,0.186975585781699,0.0169856468072304,19.445460921296704,Building_17,16,104,5.237771363044762e-07,0.0,207.9210968017578,0.14105908873932,207.9210968017578,128963.6469513406,134670.72400826216,5707.077056921567,102.07059478759766,12.883438440469597,0.0,1.044253378311137,1339.877597808838,0.0,0.0,86447.43766746644,90426.05574934489,3978.6180818784487,55.040138244628906,7.994265400446379,0.0,1.0460235512957925,831.4036016464233,-4.602355129579229,8145.327739963308,2112.0,596.0,0.3899426169523502,0.2821969696969697,15.0,0.0071022727272727,0.0,305649.4458381236,305350.4249123037,837.4913460571944,836.6720171132879,-0.8193289439064929,-299.0209258198738,0.0,0.0,0.0,0.999021686674419,0.0,167591.06114384532,175229.4469154775,459.20601295265305,480.1354864678,20.929473515147013,7638.385771632194,129.20327758789062,16.30814913602976,0.0,-130120.97799682616,1.0455775249556782,1696.0475101470947,net_exporter,0.0075584379956126,-0.6286631891091999,-0.908542275428772,-65.38097166735679,129.20327758789062,16.30814913602976,0.0,1696.0475101470947,-138058.38469427824,-130120.97799682616,7937.406697452068,0.9425068842067872,110,5.956934104384287,3.586065150123623,2.9729628371327914,372.9507756128568,0.401315899483398,0.1533767783406829,0.1192380908579952,15.951184947431022,0.2277958354963584,836.2406303392098,305192.9867142141,1085.9267351249302,396318.01137330267,0.2299290520340632,-0.0353648401796817,-0.6100700069935276,-0.8712729215621948,-63.44728072732687
MATD3,E3,6,2.449489742783178,2.0675697244278264,0.5945677909948657,215.02725134049396,0.6666666666666666,0.2514203157849036,-0.1544435123602549,26.14771284162997,Building_1,0,104,5.483388814696288e-07,0.0,1895.5012817382808,0.1404699334325093,1895.5012817382808,3030865.2907481133,3034753.2984710336,3888.007722920273,635.45654296875,172.76153681828424,0.0,1.001282804529383,17967.199829101562,0.0,0.0,2812465.5732779163,2817308.6671665474,4843.0938886310905,427.270263671875,121.5920272240272,-268.9682312011719,1.0017220100166369,12645.570831298828,-0.1722010016636927,8462.970232633874,924.0,478.0,0.2876065862684726,0.5173160173160173,13.0,0.014069264069264,1617.9369363021106,1695040.354746312,1695438.6809304657,4644.476368753452,4645.567797959947,1.0914292064945044,398.3261841535568,703.340087890625,27.05154184194712,0.0,1.0002349951038263,2813.3603515625,3933214.783295989,3938562.6418756247,10777.1611826811,10791.814522778284,14.65334009718631,5347.85857963562,804.3753662109375,218.68548407921423,0.0,2243123.960945159,1.0013596660427362,22743.29034423828,net_importer,-0.024120457470417,-0.7053830926306546,-0.9238227009773254,-73.35984163358808,804.3753662109375,191.63394223726712,-703.340087890625,19929.92999267578,2238174.428549677,2243123.960945159,4949.532395482063,1.0022114149515546,61,4.863795088524364,3.424151711715008,2.841585510714505,356.11177801836084,0.4871136198053136,0.2495610973225596,0.2062524210123228,25.954354121546203,0.0309096001755118,4643.063410842946,1694524.6839822233,9423.774936602624,3439285.194570932,0.5073032365396427,-0.046434111893177,-0.6304409368536793,-0.9093573093414308,-65.56585743278265
MATD3,E3,8,2.449489742783178,1.9424563461339217,0.4974173677520747,202.01545999792785,0.75,0.4492908845870541,0.0264623071998357,46.72625199705362,Building_2,1,104,1.0135843135443437e-06,129.90249228477478,0.000651927232198,0.2661949676475552,129.90314421200696,37909.362959619786,38022.37733512093,113.01437550113768,30.56639289855957,3.607462544424029,0.0,1.002981173163514,375.1761046200991,0.0,0.0,915.4494070614876,745.0053284830119,-170.44407857847568,14.79628562927246,2.2643299907302628,-1.3400037288665771,0.8138137648419193,235.49031903594727,18.61862351580807,566.6829447690398,542.0,179.0,0.3747883445208137,0.3302583025830258,17.0,0.0313653136531365,590.8579978803173,1942218.6427845955,1942257.1452450752,5321.75447275149,5321.859970987762,0.1054982362728247,38.50246047973633,3.050830602645874,0.1173396385633028,0.0,1.0000198239578344,12.203322410583496,49277.84333982691,49422.07231801376,135.0232035798431,135.41839657864256,0.3951929987994405,144.22897818684578,38.69163513183594,4.5664081658021765,0.0,-1892835.0729270612,1.002926852484031,474.9064492434263,net_exporter,-0.0052554295398294,-0.5613448516546319,-0.8613025546073914,-58.37986457208172,38.69163513183594,4.4490685272388735,-3.050830602645874,462.7031268328428,-1892940.7994447688,-1892835.0729270612,105.72651770710944,0.999944146949689,75,4.104690172540384,3.502203923438081,2.998415324135136,364.2292080375604,0.2610962672684437,0.2005194458312927,0.172605834232691,20.854022366454444,0.3189813141332082,5321.476044210884,1942117.027968464,5410.27260765378,1974524.0737683107,0.0164125858126405,-0.046434111893177,-0.6304409368536793,-0.9093573093414308,-65.56585743278265
MATD3,E3,10,3.0,2.489692894094998,1.2210470752468654,258.92806098587977,0.7,0.4306101205257269,0.1317369133234024,44.7834525346756,Building_3,2,104,1.0292547015274385e-06,1260.4981082501108,0.3303183893876849,0.2667855325094156,1260.8284266394985,566378.6148801495,575116.5563043356,8737.941424186109,403.2018432617188,56.681097745895386,0.0,1.0154277389622757,5894.83416557312,0.0,0.0,523526.7624675485,532660.4976231849,9133.735155636445,265.8584289550781,38.7214617729187,0.0,1.0174465486971216,4027.032024383545,-1.74465486971215,14273.600824467838,2505.0,1288.0,0.2676910817253075,0.5141716566866268,26.0,0.010379241516966,2344.5727710202336,1096978.9056386948,1095408.1066800952,3005.7647831177846,3001.460732997178,-4.30405012060619,-1570.7989585995674,0.0,0.0,0.0,0.9985680682185178,0.0,735363.0924630165,746981.4918787479,2014.9234180970884,2046.7582834901189,31.834865393030523,11618.39941573143,510.3820495605469,71.74822253447313,0.0,-348426.61480134726,1.0157995411175953,7461.815143585205,net_exporter,-0.0052554295398294,-0.6866610310658311,-0.9486579298973083,-71.41274723084643,510.3820495605469,71.74822253447313,0.0,7461.815143585205,-361615.8131756783,-348426.61480134726,13189.198374330996,0.9635270419772172,89,5.041810091975084,3.689738577383363,3.19951193366386,383.73281204786974,0.3399560348049778,0.1913135067537294,0.1450874828126119,19.896604702387855,0.1598603843170424,3001.460732997178,1095408.1066800952,4021.784787548937,1467783.873089214,0.2536993172062773,-0.046434111893177,-0.6304409368536793,-0.9093573093414308,-65.56585743278265
MATD3,E3,8,2.6457513110645907,2.2783922361968387,0.8903083773354457,236.9527925644712,0.625,0.4658453606400424,0.0439852681010961,48.44791750656441,Building_4,3,104,1.7325764552540709e-06,243.11718369202023,0.0160577132199932,0.2677678870101765,243.13324140524023,414450.7290710568,415082.20885135233,631.4797802955727,128.20790100097656,16.793591609367958,0.0,1.0015236546493982,1746.5335273742676,0.0,0.0,387982.314424714,388346.2642283178,363.94980360381305,74.74382019042969,11.754197569993826,0.0,1.0009380577157063,1222.436547279358,-0.0938057715706615,3481.636465843767,1426.0,939.0,0.2151725284184897,0.6584852734922861,29.0,0.020336605890603,1669.818962175399,115706.22425422072,114493.18334983288,317.039545850131,313.7157666852369,-3.323779164894161,-1213.0409043878317,0.0,0.0,0.0,0.98951620008166,0.0,548602.9316510856,549444.8152806759,1503.1933279627874,1505.500121787444,2.3067938246565305,841.8836295902729,162.28848266601562,21.25771042016836,0.0,434951.631930843,1.0015345955718036,2210.8018836975098,net_importer,0.0013248905306681,-0.6931064672770355,-0.9165282845497132,-72.08307259681169,162.28848266601562,21.25771042016836,0.0,2210.8018836975098,432896.7073968649,434951.631930843,2054.9245339781046,1.0047469165250411,75,4.818227317912212,3.52712606731049,3.238532655873495,366.82111100029095,0.3615909153117965,0.2072845271890601,0.1754916042853624,21.55759082766226,0.0774668667726762,313.7157666852369,114493.18334983288,1690.7490262760814,617052.9467146748,0.8144516058801442,-0.046434111893177,-0.6304409368536793,-0.9093573093414308,-65.56585743278265
MATD3,E3,5,2.0,1.548443867095944,0.4035107218902273,161.03816217797817,0.2,-0.0425630149073325,-0.2,-4.426553550362587,Building_5,4,104,7.144627025006704e-07,0.0,66.69000244140625,0.14250000521668,66.69000244140625,285260.337712833,284435.5785460388,-824.7591667941888,47.60889434814453,18.24992878620441,0.0,0.9971087492449636,1897.9925937652588,0.0,0.0,266592.2535451422,266111.6777823464,-480.57576279580826,34.89375686645508,13.458289036383997,0.0,0.9981973378580768,1399.6620597839355,0.180266214192316,781.1923982072622,746.0,240.0,0.3990672663881608,0.3217158176943699,11.0,0.0147453083109919,1813.6751131638885,93436.97629863024,93523.66028031708,256.0209420215922,256.258459496245,0.2375174746528065,86.68398168683052,0.0,0.0,0.0,1.000927726742888,0.0,371143.1970311701,370130.7081291247,1016.9467666112664,1014.1725077176612,-2.7742588936054267,-1012.488902045414,60.26442337036133,23.101175638345573,0.0,276607.04784880765,0.9972719723542168,2402.5222663879395,net_importer,0.0211811680346727,-0.70570570952259,-0.9321351647377014,-73.39339379034936,60.26442337036133,23.101175638345573,0.0,2402.5222663879395,277706.2207325399,276607.04784880765,-1099.1728837322444,0.9960419580057198,54,4.114176000654144,3.603679985427325,3.1215332230735724,374.7827184844418,0.3794977079358017,0.3001917036110881,0.2450625113489335,31.219937175553163,0.3879656160965866,256.185457254466,93497.0175038278,733.0908640694852,267547.6199326925,0.6505406494464461,-0.046434111893177,-0.6304409368536793,-0.9093573093414308,-65.56585743278265
